"filename", "language", "JSON with Comments", "JavaScript", "Markdown", "Shell Script", "TypeScript", "PowerShell", "JSON", "XML", "TypeScript JSX", "PostCSS", "HTML", "comment", "blank", "total"
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\stages\route.ts", "TypeScript", 0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 1, 5, 67
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\team\[userId]\reset-password\route.ts", "TypeScript", 0, 0, 0, 0, 93, 0, 0, 0, 0, 0, 0, 10, 15, 118
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\team\[userId]\route.ts", "TypeScript", 0, 0, 0, 0, 262, 0, 0, 0, 0, 0, 0, 23, 39, 324
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\team\[userId]\set-password\route.ts", "TypeScript", 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 9, 16, 125
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\team\mentions\route.ts", "TypeScript", 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 1, 7, 31
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\team\route.ts", "TypeScript", 0, 0, 0, 0, 173, 0, 0, 0, 0, 0, 0, 14, 24, 211
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\test-backup-config\route.ts", "TypeScript", 0, 0, 0, 0, 118, 0, 0, 0, 0, 0, 0, 4, 22, 144
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\test-basic-member\route.ts", "TypeScript", 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 1, 6, 31
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\test-cloudconvert\route.ts", "TypeScript", 0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 1, 12, 75
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\test-dropbox\download\route.ts", "TypeScript", 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 1, 8, 39
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\test-dropbox\route.ts", "TypeScript", 0, 0, 0, 0, 113, 0, 0, 0, 0, 0, 0, 4, 14, 131
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\test-email\route.ts", "TypeScript", 0, 0, 0, 0, 78, 0, 0, 0, 0, 0, 0, 4, 13, 95
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\test-member-client\route.ts", "TypeScript", 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 2, 6, 35
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\test-namespace-approach\route.ts", "TypeScript", 0, 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 3, 13, 79
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\test-namespace\route.ts", "TypeScript", 0, 0, 0, 0, 103, 0, 0, 0, 0, 0, 0, 5, 20, 128
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\test-sharing-api\route.ts", "TypeScript", 0, 0, 0, 0, 78, 0, 0, 0, 0, 0, 0, 3, 12, 93
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\test-sharing-debug\route.ts", "TypeScript", 0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 3, 10, 70
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\test-sharing-path\route.ts", "TypeScript", 0, 0, 0, 0, 79, 0, 0, 0, 0, 0, 0, 3, 13, 95
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\test-tracking\route.ts", "TypeScript", 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 1, 4, 24
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\upload-image\route.ts", "TypeScript", 0, 0, 0, 0, 205, 0, 0, 0, 0, 0, 0, 26, 36, 267
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\upload-pdf\route.ts", "TypeScript", 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 4, 14, 78
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\upload\route.ts", "TypeScript", 0, 0, 0, 0, 317, 0, 0, 0, 0, 0, 0, 20, 37, 374
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\users\[userId]\email\test\route.ts", "TypeScript", 0, 0, 0, 0, 117, 0, 0, 0, 0, 0, 0, 4, 17, 138
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\users\[userId]\notifications\route.ts", "TypeScript", 0, 0, 0, 0, 105, 0, 0, 0, 0, 0, 0, 7, 20, 132
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\users\[userId]\personal-info\route.ts", "TypeScript", 0, 0, 0, 0, 94, 0, 0, 0, 0, 0, 0, 5, 13, 112
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\users\[userId]\phone\route.ts", "TypeScript", 0, 0, 0, 0, 103, 0, 0, 0, 0, 0, 0, 12, 17, 132
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\api\users\[userId]\phone\test-sms\route.ts", "TypeScript", 0, 0, 0, 0, 87, 0, 0, 0, 0, 0, 0, 5, 16, 108
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\approvals\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 253, 0, 0, 12, 20, 285
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\approve\[token]\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 254, 0, 0, 1, 22, 277
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\auth\forgot-password\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 103, 0, 0, 2, 16, 121
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\auth\reset-password\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 235, 0, 0, 5, 26, 266
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\auth\signin\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 178, 0, 0, 5, 27, 210
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\auth\signup\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 201, 0, 0, 4, 23, 228
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\client-progress\[token]\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 2, 6, 26
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\dashboard-simple\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 160, 0, 0, 7, 14, 181
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\dashboard\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 4, 27
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\debug\email\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 98, 0, 0, 0, 14, 112
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\email-demo\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 170, 0, 0, 1, 12, 183
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\ffe\[roomId]\settings\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 115, 0, 0, 6, 11, 132
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\ffe\[roomId]\workspace\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 146, 0, 0, 9, 13, 168
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\ffe\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 367, 0, 0, 17, 28, 412
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\globals.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 230, 0, 16, 50, 296
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\inbox\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 5, 34
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\layout.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 4, 35
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 3, 13
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\phase-progress\[token]\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 434, 0, 0, 22, 32, 488
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\preferences\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 5, 41
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\projects\[id]\floorplan-approval\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 58, 0, 0, 4, 9, 71
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\projects\[id]\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 700, 0, 0, 48, 80, 828
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\projects\[id]\project-updates\enhanced-page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 458, 0, 0, 15, 37, 510
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\projects\[id]\project-updates\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 160, 0, 0, 11, 17, 188
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\projects\[id]\rooms\[roomId]\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 200, 0, 0, 8, 19, 227
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\projects\[id]\settings\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 114, 0, 0, 7, 15, 136
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\projects\[id]\spec-book\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 80, 0, 0, 3, 10, 93
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\projects\[id]\test-settings\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 1, 29
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\projects\new\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 2, 5, 39
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\projects\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 153, 0, 0, 7, 10, 170
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\rooms\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 289, 0, 0, 16, 25, 330
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\stages\[id]\design-concept\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 48, 0, 0, 1, 6, 55
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\stages\[id]\ffe-settings\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 71, 0, 0, 4, 9, 84
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\stages\[id]\ffe-workspace\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 71, 0, 0, 4, 10, 85
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\stages\[id]\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 167, 0, 0, 7, 15, 189
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\stages\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 84, 0, 0, 5, 12, 101
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\tasks\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 424, 0, 0, 18, 24, 466
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\team\[memberId]\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 283, 0, 0, 11, 29, 323
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\team\[memberId]\preferences\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 179, 0, 0, 10, 18, 207
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\team\invite\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 35, 0, 0, 1, 6, 42
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\team\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 135, 0, 0, 5, 10, 150
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\test-auth\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 146, 0, 0, 4, 20, 170
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\test-cad-interface\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 56, 0, 0, 3, 8, 67
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\test-design-board\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 68, 0, 0, 4, 10, 82
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\test-dropbox\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 174, 0, 0, 7, 22, 203
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\test-icons\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 6, 42
"c:\Users\ADMIN\Desktop\residentone-workflow\src\app\test-project-settings\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 250, 0, 0, 5, 28, 283
"c:\Users\ADMIN\Desktop\residentone-workflow\src\auth.ts", "TypeScript", 0, 0, 0, 0, 164, 0, 0, 0, 0, 0, 0, 3, 16, 183
"c:\Users\ADMIN\Desktop\residentone-workflow\src\components\activities\ActivityFilters.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 157, 0, 0, 4, 15, 176
"c:\Users\ADMIN\Desktop\residentone-workflow\src\components\activities\ActivityItem.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 86, 0, 0, 8, 14, 108
"c:\Users\ADMIN\Desktop\residentone-workflow\src\components\admin\ProductionBackup.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 473, 0, 0, 17, 59, 549
"c:\Users\ADMIN\Desktop\residentone-workflow\src\components\admin\template-management\BulkActions.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 54, 0, 0, 0, 6, 60
"c:\Users\ADMIN\Desktop\residentone-workflow\src\components\admin\template-management\TemplateCard.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 134, 0, 0, 2, 11, 147
"c:\Users\ADMIN\Desktop\residentone-workflow\src\components\admin\template-management\TemplateEditor.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 630, 0, 0, 25, 62, 717
"c:\Users\ADMIN\Desktop\residentone-workflow\src\components\admin\template-management\TemplateFilters.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 43, 0, 0, 1, 5, 49
"c:\Users\ADMIN\Desktop\residentone-workflow\src\components\admin\template-management\TemplateManagementPage.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 226, 0, 0, 18, 44, 288
"c:\Users\ADMIN\Desktop\residentone-workflow\src\components\calendar\calendar-view.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 401, 0, 0, 18, 39, 458
"c:\Users\ADMIN\Desktop\residentone-workflow\src\components\chat\PhaseChat.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 622, 0, 0, 36, 65, 723
"c:\Users\ADMIN\Desktop\residentone-workflow\src\components\client-progress\ClientProgressView.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 627, 0, 0, 23, 51, 701
"c:\Users\ADMIN\Desktop\residentone-workflow\src\components\dashboard\ffe-library-management.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 694, 0, 0, 17, 58, 769
"c:\Users\ADMIN\Desktop\residentone-workflow\src\components\dashboard\interactive-dashboard.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 828, 0, 0, 41, 75, 944
"c:\Users\ADMIN\Desktop\residentone-workflow\src\components\design-concept\AISummaryCard.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 275, 0, 0, 8, 26, 309
"c:\Users\ADMIN\Desktop\residentone-workflow\src\components\design\ActionBar.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 352, 0, 0, 12, 41, 405
"c:\Users\ADMIN\Desktop\residentone-workflow\src\components\design\ActivityTimeline.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 416, 0, 0, 20, 57, 493
"c:\Users\ADMIN\Desktop\residentone-workflow\src\components\design\AssetGrid.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 393, 0, 0, 15, 29, 437
"c:\Users\ADMIN\Desktop\residentone-workflow\src\components\design\Checklist.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 410, 0, 0, 19, 48, 477
"c:\Users\ADMIN\Desktop\residentone-workflow\src\components\design\DesignConceptWorkspace.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 619, 0, 0, 29, 52, 700
"c:\Users\ADMIN\Desktop\residentone-workflow\src\components\design\DesignNotificationIndicator.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 242, 0, 0, 11, 30, 283
"c:\Users\ADMIN\Desktop\residentone-workflow\src\components\design\MessagePanel.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 603, 0, 0, 29, 63, 695
"c:\Users\ADMIN\Desktop\residentone-workflow\src\components\design\NotesFeed.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 409, 0, 0, 18, 34, 461
"c:\Users\ADMIN\Desktop\residentone-workflow\src\components\design\ReferenceBoard.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 532, 0, 0, 35, 45, 612
"c:\Users\ADMIN\Desktop\residentone-workflow\src\components\design\SectionCard.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 626, 0, 0, 27, 51, 704
"c:\Users\ADMIN\Desktop\residentone-workflow\src\components\design\TagSelector.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 391, 0, 0, 19, 38, 448
"c:\Users\ADMIN\Desktop\residentone-workflow\src\components\design\UploadZone.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 339, 0, 0, 29, 54, 422
"c:\Users\ADMIN\Desktop\residentone-workflow\src\components\design\integration-example.md", "Markdown", 0, 0, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 104
"c:\Users\ADMIN\Desktop\residentone-workflow\src\components\design\v2\ActivityLogPanel.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 117, 0, 0, 3, 12, 132
"c:\Users\ADMIN\Desktop\residentone-workflow\src\components\design\v2\AddedItemCard.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 597, 0, 0, 40, 55, 692
"c:\Users\ADMIN\Desktop\residentone-workflow\src\components\design\v2\DesignConceptWorkspaceV2.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 298, 0, 0, 18, 30, 346
"c:\Users\ADMIN\Desktop\residentone-workflow\src\components\design\v2\DynamicIcon.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 5, 7, 32
"c:\Users\ADMIN\Desktop\residentone-workflow\src\components\design\v2\IconSelector.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 139, 0, 0, 7, 13, 159
"c:\Users\ADMIN\Desktop\residentone-workflow\src\components\design\v2\ItemLibrarySidebar.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 521, 0, 0, 20, 48, 589
"c:\Users\ADMIN\Desktop\residentone-workflow\src\components\ffe\FFEDepartmentRouter.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 188, 0, 0, 6, 17, 211
"c:\Users\ADMIN\Desktop\residentone-workflow\src\components\ffe\FFEItemForm.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 427, 0, 0, 9, 43, 479
"c:\Users\ADMIN\Desktop\residentone-workflow\src\components\ffe\FFEPagination.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 129, 0, 0, 5, 18, 152
"c:\Users\ADMIN\Desktop\residentone-workflow\src\components\ffe\FFEQAChecklist.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 371, 0, 0, 11, 43, 425
"c:\Users\ADMIN\Desktop\residentone-workflow\src\components\ffe\FFESettingsDepartment.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 1609, 0, 0, 54, 170, 1833
"c:\Users\ADMIN\Desktop\residentone-workflow\src\components\ffe\FFEWorkspaceDepartment.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 412, 0, 0, 14, 43, 469
"c:\Users\ADMIN\Desktop\residentone-workflow\src\components\ffe\ItemCard.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 293, 0, 0, 7, 30, 330
"c:\Users\ADMIN\Desktop\residentone-workflow\src\components\ffe\ToiletSelectionLogic.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 284, 0, 0, 8, 31, 323
"c:\Users\ADMIN\Desktop\residentone-workflow\src\components\ffe\common\FFEItemCard.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 855, 0, 0, 34, 57, 946
"c:\Users\ADMIN\Desktop\residentone-workflow\src\components\ffe\interactive-ffe-phase.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 574, 0, 0, 13, 61, 648
"c:\Users\ADMIN\Desktop\residentone-workflow\src\components\ffe\v2\FFEItemCard.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 291, 0, 0, 13, 27, 331
"c:\Users\ADMIN\Desktop\residentone-workflow\src\components\ffe\v2\FFEPhaseWorkspace.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 379, 0, 0, 28, 40, 447
"c:\Users\ADMIN\Desktop\residentone-workflow\src\components\ffe\v2\FFESectionAccordion.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 434, 0, 0, 23, 39, 496
"c:\Users\ADMIN\Desktop\residentone-workflow\src\components\ffe\v2\FFEWorkspaceEnhanced.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 219, 0, 0, 15, 15, 249
"c:\Users\ADMIN\Desktop\residentone-workflow\src\components\ffe\v2\LoadingState.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 7, 39
"c:\Users\ADMIN\Desktop\residentone-workflow\src\components\ffe\v2\NotesDrawer.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 94, 0, 0, 1, 8, 103
"c:\Users\ADMIN\Desktop\residentone-workflow\src\components\ffe\v2\TemplateSelector.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 205, 0, 0, 10, 18, 233
"c:\Users\ADMIN\Desktop\residentone-workflow\src\components\inbox\InboxButton.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 193, 0, 0, 7, 25, 225
"c:\Users\ADMIN\Desktop\residentone-workflow\src\components\inbox\InboxContent.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 284, 0, 0, 8, 32, 324
"c:\Users\ADMIN\Desktop\residentone-workflow\src\components\issues\issue-list.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 483, 0, 0, 9, 50, 542
"c:\Users\ADMIN\Desktop\residentone-workflow\src\components\issues\issue-modal.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 533, 0, 0, 18, 51, 602
"c:\Users\ADMIN\Desktop\residentone-workflow\src\components\issues\issue-notification.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 61, 0, 0, 3, 11, 75
"c:\Users\ADMIN\Desktop\residentone-workflow\src\components\layout\GlobalSearch.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 167, 0, 0, 3, 15, 185
"c:\Users\ADMIN\Desktop\residentone-workflow\src\components\layout\NavigationMenu.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 164, 0, 0, 9, 17, 190
"c:\Users\ADMIN\Desktop\residentone-workflow\src\components\layout\dashboard-layout.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 215, 0, 0, 12, 20, 247
"c:\Users\ADMIN\Desktop\residentone-workflow\src\components\modals\ClientApprovalModal.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 188, 0, 0, 5, 17, 210
"c:\Users\ADMIN\Desktop\residentone-workflow\src\components\modals\CreateVersionModal.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 124, 0, 0, 5, 15, 144
"c:\Users\ADMIN\Desktop\residentone-workflow\src\components\modals\SendPhaseEmailPrompt.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 244, 0, 0, 7, 19, 270
"c:\Users\ADMIN\Desktop\residentone-workflow\src\components\notifications\NotificationBell.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 206, 0, 0, 7, 25, 238
"c:\Users\ADMIN\Desktop\residentone-workflow\src\components\notifications\team-notification-modal.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 296, 0, 0, 11, 38, 345
"c:\Users\ADMIN\Desktop\residentone-workflow\src\components\preferences\contractors-management.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 484, 0, 0, 5, 38, 527
"c:\Users\ADMIN\Desktop\residentone-workflow\src\components\preferences\ffe-management-enhanced.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 742, 0, 0, 25, 60, 827
"c:\Users\ADMIN\Desktop\residentone-workflow\src\components\preferences\ffe-management-redesigned.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 1319, 0, 0, 30, 86, 1435
"c:\Users\ADMIN\Desktop\residentone-workflow\src\components\preferences\ffe-management-v2.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 53, 0, 0, 3, 7, 63
"c:\Users\ADMIN\Desktop\residentone-workflow\src\components\preferences\preferences-client.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 997, 0, 0, 40, 83, 1120
"c:\Users\ADMIN\Desktop\residentone-workflow\src\components\preferences\room-based-ffe-management.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 2, 25
